sucking pig,ಚೀಪುವುದು ಹಂದಿ,Sucking pig
suffragette,ಸೂ,Sioux
sugar,ಸಕ್ಕರೆ,Sugar
sugar maple,ಸಕ್ಕರೆ ಮೇಪಲ್,The sugar maple
sugar refinery,ಸಕ್ಕರೆ ಸಂಸ್ಕರಣಾಗಾರವನ್ನು,Sugar refinery
sugar syrup,ಸಕ್ಕರೆ ಪಾಕ,Sugar syrup
sugar water,ಸಕ್ಕರೆಯ ನೀರನ್ನು,Sugar water
sugar-bush,ಸಕ್ಕರೆ ಬುಷ್,Sugar Bush
suit,ಸೂಟ್,Suit
suiting,ಸೂಟಿನ,Suiting
suitor,ಕನ್ಯಾರ್ಥಿಯಾಗಿ,Groom
sulfur paintbrush,ಸಲ್ಫರ್ paintbrush,Sulfur paintbrush
sulphur-crested cockatoo,ಸಲ್ಫರ್ ಜುಟ್ಟುಳ್ಳ cockatoo,Sulfur-crested cockatoo
sumac,ಸುಮ್ಯಾಕ್,Sumac
summer flounder,ಬೇಸಿಗೆ Flounder,Summer Flounder
summer squash,ಬೇಸಿಗೆ ಸ್ಕ್ವ್ಯಾಷ್,Summer Squash
sun,ಸೂರ್ಯನ,The sun
sun parlor,ಸೂರ್ಯನ ಕೋಣೆಯನ್ನು,Sun parlor
sunbonnet,sunbonnet,sunbonnet
sundew,ಕದಿರಪನಿ,Sundew
sunflower seed,ಸೂರ್ಯಕಾಂತಿ ಬೀಜ,Sunflower seed
sunniness,Sunniness,Sunniness
sunray,SUNRAY,SUNRAY
sunsuit,sunsuit,sunsuit
supertanker,ಸೂಪರ್ ಟ್ಯಾಂಕರ್,Super Tanker
supper,ಸಪ್ಪರ್,Supper
supplejack,supplejack,supplejack
support,ಬೆಂಬಲ,Support
support hose,ಬೆಂಬಲ ಮೆದುಗೊಳವೆ,Support Hose
supporting structure,ಪೋಷಕ ರಚನೆ,Supporting structure
surcoat,surcoat,surcoat
surf casting,ಸರ್ಫ್ ಎರಕದ,Surf casting
surface ship,ಮೇಲ್ಮುಖ ಒತ್ತಡದ ಹಡಗು,Surface ship
surface-to-air missile,ಮೇಲ್ಮೈ-ಆಕಾಶಕ್ಕೆ ಹಾರುವ ಕ್ಷಿಪಣಿ,Surface-to-air missile
surfing,ಸರ್ಫಿಂಗ್,Surfing
surrey,ಸರ್ರೆ,Surrey
surveyor's level,ಸಮೀಕ್ಷಕರ ಮಟ್ಟದ,The surveyor's level
sushi,ಸುಶಿ,Sushi
suspension bridge,ತೂಗು ಸೇತುವೆ,Suspension Bridge
swaddling clothes,ಬಟ್ಟೆ ಹೆತ್ತು,Clothing and bare
swale,Swale,Swale
swallow-tailed kite,ಕವಲುತೋಕೆ-ಬಾಲದ ಕೈಟ್,Swallow-tailed Kite
swamp,ಜೌಗು,Swamp
swamp birch,ಜೌಗು ಬರ್ಚ್,Swamp birch
swamp chestnut oak,ಜೌಗು ಚೆಸ್ಟ್ನಟ್ ಓಕ್,The swamp chestnut oak
swamp cottonwood,ಜೌಗು ಅರಳೆ,The swamp cottonwood
swamp dewberry,ಜೌಗು dewberry,Swamp dewberry
swamp gum,ಜೌಗು ಗಮ್,Swamp gum
swamp horsetail,"ಜೌಗು, horsetail","Swamp, horsetail"
swamp milkweed,ಜೌಗು ಮಿಲ್ಕ್ ವೀಡ್,Swamp milkweed
swamp oak,ಜೌಗು ಓಕ್,The swamp oak
swamp rabbit,ಜೌಗು ಮೊಲದ,The swamp rabbit
swamp sunflower,ಜೌಗು ಸೂರ್ಯಕಾಂತಿ,Swamp sunflower
swamp willow,ಜೌಗು ವಿಲೋ,Swamp willow
swastika,ಸ್ವಸ್ತಿಕ,Swastika
sweatshirt,ಸ್ವೀಟ್ಶರ್ಟ್,Sweatshirt
Swedish meatball,ಸ್ವೀಡಿಷ್ ಮಾಂಸದುಂಡೆ,Swedish Meatball
sweeper,ಸ್ವೀಪರ್,Sweeper
sweet bay,ಸಿಹಿ ಬೇ,Sweet Bay
sweet bells,ಸಿಹಿ ಘಂಟೆಗಳು,Sweet bells
sweet corn,ಸಿಹಿ ಮೆಕ್ಕೆಜೋಳ,Sweet corn
sweet four o'clock,ಸಿಹಿ ನಾಲ್ಕು ಗಂಟೆಯ,Sweet four o'clock
sweet gale,ಸಿಹಿ ಬಿರುಗಾಳಿಗೆ,Summer storms
sweet lemon,ಸಿಹಿ ನಿಂಬೆ,Sweet Lemon
sweet melon,ಸಿಹಿ ಕಲ್ಲಂಗಡಿ,Sweet Melon
sweet potato,ಸಿಹಿ ಆಲೂಗೆಡ್ಡೆ,Sweet potato
sweet sultan,ಸಿಹಿ ಸುಲ್ತಾನ್,Sweet Sultan
sweet William,ಸ್ವೀಟ್ ವಿಲಿಯಂ,Sweet William
sweet wormwood,ಸಿಹಿ ಮಾಚಿಪತ್ರೆ,Sweet wormwood
swift,ಸ್ವಿಫ್ಟ್,SWIFT
swimming crab,ಈಜು ಏಡಿಯ,Swimming crab
swimming trunks,ಈಜು ಕಾಂಡಗಳು,Swimming trunks
swivel,ಸ್ವಿವೆಲ್,Swivel
swivel chair,ತೂಗಾಡುವ ಕುರ್ಚಿ,Swivel chair
swizzle,ಸ್ವಿಸಲ್,Swizzle
swizzle stick,ಸ್ವಿಸಲ್ ಸ್ಟಿಕ್,Swizzle Stick
sword bean,ಕತ್ತಿಯಿಂದ ಹುರುಳಿ,Sword bean
sword grass,ಕತ್ತಿಯಿಂದ ಹುಲ್ಲು,Sword grass
sycamore,ಆಲದ,Banyan
synchrotron,ಸಿಂಕ್ರೋಟ್ರಾನ್,Synchrotron
syncopator,syncopator,syncopator
system,ವ್ಯವಸ್ಥೆಯ,The system
T-square,ಟಿ-ಸ್ಕ್ವೇರ್ಗೆ,T-square
tab key,ಟ್ಯಾಪ್ ಕೀ,Tap Key
tabby,ಬಣ್ಣದ ಸಾಮಾನ್ಯ,Tabby
table,ಟೇಬಲ್,Table
table saw,ಟೇಬಲ್ ಗರಗಸದ,Table saw
table wine,ಟೇಬಲ್ ವೈನ್,Table wine
table-mountain pine,ಟೇಬಲ್ ಪರ್ವತ ಪೈನ್,Table Mountain Pine
table-tennis racquet,ಟೇಬಲ್ ಟೆನಿಸ್ ರ್ಯಾಕೆಟ್,Table tennis racquet
tableland,ಪ್ರಸ್ಥಭೂಮಿ,Highlands
tabletop,ಮೇಜಿನ,Table
tack hammer,ಧನ್ಯವಾದಗಳು ಸುತ್ತಿಗೆ,Thanks to the hammer
taco sauce,ಸುರುಳಿ ಸಾಸ್,Taco sauce
taffeta,ಉತ್ತಮ ರೇಷ್ಮೆಯ ಬಟ್ಟೆ,Taffeta
tailback,ವಾಹನಸಾಲಿನ ಹಿಂಭಾಗ,Tailback
tailgate,ಹಿಂಭಾಗದ ಟೈಲ್ ಗೇಟ್,Tailgate
taillight,Taillight,Taillight
tailor-made,ದರ್ಜಿ ಮಾಡಿದ,Tailor made
tailorbird,tailorbird,tailorbird
tailstock,ಸ್ಥಿರವಾಗಿ ನೆಟ್ಟ ಕದರಣಿಯನ್ನು ಸರಿಹೊಂದಿಸುವ ಚರಕಿಯಂತ್ರದ ಭಾಗ,Tailstock
take-up,ತೆಗೆದುಕೊಳ್ಳಲು ಅಪ್,Take-up
takin,takin,takin
talcum,ಟಾಲ್ಕಂ,Talcum
tall oat grass,ಎತ್ತರದ ಓಟ್ ಹುಲ್ಲು,Tall oat grass
tam,ದಿ,The
tamarin,ಟ್ಯಾಮರಿನ್,Tamarin
tamarind,ಹುಣಸೆ,Tamarind
tambourine,ಟಾಂಬೊರಿನ್,Tambourine
tangle orchid,ಸಿಕ್ಕು ಆರ್ಕಿಡ್,Orchid tangle
tank,ಟ್ಯಾಂಕ್,Tank
tank destroyer,ಟ್ಯಾಂಕ್ ವಿಧ್ವಂಸಕ,Tank Destroyer
tankard,ಜಾಡಿಪಾತ್ರೆ,Tankard
tanker,ಟ್ಯಾಂಕರ್,Tanker
tannoy,Tannoy,Tannoy
tap,ಟ್ಯಾಪ್,Tap
tape,ಟೇಪ್,The tape
tape deck,ಟೇಪ್ ಡೆಕ್,Tape Deck
tape player,ಟೇಪ್ ಆಟಗಾರ,Tape player
tapioca,ಮರಗೆಣಸಿನ,Cassava
tapioca pudding,ಮರಗೆಣಸಿನ ಪುಡಿಂಗ್,Tapioca Pudding
Tarahumara,"Tarahumara,","Tarahumara,"
tardigrade,tardigrade,tardigrade
tarmacadam,tarmacadam,tarmacadam
tarragon,tarragon,tarragon
tarsier,ಕಾಡುಪಾಪ,Tarsier
Tarsius syrichta,ಕಾಡುಪಾಪ syrichta,Tarsier syrichta
tarweed,tarweed,tarweed
tassel hyacinth,ತೆನೆ ಹಯಸಿಂತ್,Ear hyacinth
Tatar,ಟಾರ್ಟರ್,Tartar
tattler,tattler,tattler
taxer,ತೆರಿಗೆ,Tax rate
tea,ಟೀ,Tee
tea bag,ಚಹಾ ಚೀಲ,Tea bag
tea bread,ಚಹಾ ಬ್ರೆಡ್,Tea bread
tea chest,ಟೀ ಎದೆಯ,Tea Chest
tea tortrix,ಟೀ ಜಾತಿಯ ಪತಂಗ,Tea tortrix
tea tray,ಟೀ ಟ್ರೇ,Tea tray
tea urn,ಚಹಾದ ಪಾತ್ರೆಯನ್ನು,A cup of tea
tea-like drink,ಟೀ ತರಹದ ಪಾನೀಯ,The tea-like beverage
tea-strainer,ಚಹಾ ಜರಡಿ,Tea-strainer
teaching aid,ಬೋಧನೆ ನೆರವು,Teaching aid
teacup,ಟೀ ಕಪ್,Tea Cup
team sport,ಗುಂಪು ಕ್ರೀಡೆ,Group Sports
tear gas,ಅಶ್ರುವಾಯು,Tear gas
teasel,teasel,teasel
technician,ತಂತ್ರಜ್ಞ,Technologist
Ted,ಟೆಡ್,Ted
teetotaler,ಮದ್ಯತ್ಯಾಗಿ,Teetotaler
teju,ಸುಮಾರು,About
telegraphy,ತಂತಿ ಸಂದೇಶ,Telegraphy
telephone,ದೂರವಾಣಿ,Phone
telephone booth,ದೂರವಾಣಿ ಬೂತ್,Phone Booth
telephone pole,ದೂರವಾಣಿ ಕಂಬ,Telephone pole
telephone system,ದೂರವಾಣಿ ವ್ಯವಸ್ಥೆಯ,Telephone system
telephone wire,ದೂರವಾಣಿ ತಂತಿ,Telephone wire
television receiver,ದೂರದರ್ಶನ ರಿಸೀವರ್,Television receiver
television reporter,ದೂರದರ್ಶನ ವರದಿಗಾರ,Television reporter
television transmitter,ದೂರದರ್ಶನ ಟ್ರಾನ್ಸ್ಮಿಟರ್,Television transmitter
temporary hookup,ತಾತ್ಕಾಲಿಕ hookup ಗೆ,From the temporary hookup
tender,ಕೋಮಲ,Tender
tenrec,tenrec,tenrec
tent,ಡೇರೆ,The tent
tent peg,ಟೆಂಟ್ ಪೆಗ್,Tent Peg
tent-caterpillar moth,ಟೆಂಟ್ ಕ್ಯಾಟರ್ಪಿಲ್ಲರ್ ಚಿಟ್ಟೆ,Tent caterpillar moth
tepary bean,tepary ಹುರುಳಿ,tepary bean
tepee,tepee,tepee
terebinth,terebinth,terebinth
term infant,ಪದವನ್ನು ಶಿಶು,The term infant
termer,ನಿಯಮಗಳು,Terms of Use
termite,ಗೆದ್ದಲು,Termite
terrapin,ಟೆರಾಪಿನ್,Terrapin
terreplein,ಫಿರಂಗಿ ಜಗಲಿ,Terreplein
terror,ಭಯೋತ್ಪಾದಕ,Terrorist
terry,ಟೆರ್ರಿ,Terry
test rocket,ಪರೀಕ್ಷೆ ರಾಕೆಟ್,The test rocket
testator,testator,testator
testudo,ಆಮೆ,Turtle
tetra,ಟೆಟ್ರಾ,Tetra
tetrasporangium,Tetrosporangiam,Tetrosporangiam
Tetrazzini,Tetrazzini,Tetrazzini
tetrode,ನಾಲ್ಕು ಇಲೆಕ್ಟ್ರೋಡ್ ಇರುವ ಉಷ್ಣ ಅಯಾನಿಕ ಕವಾಟ,Tetrode
Texas bluebonnet,ಟೆಕ್ಸಾಸ್ bluebonnet,The Texas bluebonnet
Texas purple spike,ಟೆಕ್ಸಾಸ್ ನೇರಳೆ ಶೀರ್ಷಕ,Texas purple spike
Texas Ranger,ಟೆಕ್ಸಾಸ್ ರೇಂಜರ್,Texas Ranger
thatch,ಹುಲ್ಲಿನ,Grass
thatch palm,ಹುಲ್ಲಿನ ಪಾಮ್,Thatch palm
theater curtain,ರಂಗಭೂಮಿ ಪರದೆ,Theater curtain
theater light,ರಂಗಭೂಮಿ ಬೆಳಕಿನ,Theater lighting
theatrical producer,ನಾಟಕೀಯ ನಿರ್ಮಾಪಕ,Theatrical producer
theca,theca,theca
therapist,ಚಿಕಿತ್ಸಕ,Therapist
thermal printer,ಉಷ್ಣ ಪ್ರಿಂಟರ್,Thermal Printer
thermocouple,ಉಷ್ಣಯುಗ್ಮ,Thermocouple
thermometer,ಥರ್ಮಾಮೀಟರ್,Thermometer
thermonuclear reactor,ವೇಗೋತ್ಕರ್ಷದ ರಿಯಾಕ್ಟರ್,Thermonuclear reactor
third gear,ಮೂರನೇ ಗೇರ್,Third Gear
thistle,ಥಿಸಲ್,Thistle
Thompson Seedless,ಥಾಂಪ್ಸನ್ ಸೀಡ್ಲೆಸ್,Thompson Seedless
thornbill,thornbill,thornbill
thorny amaranth,ಮುಳ್ಳಿನ ಅಮರನಾಥ್,Prickly amaranth
threadfin,threadfin,threadfin
three-dimensional radar,ಮೂರು ಆಯಾಮದ ರೆಡಾರ್,The three-dimensional radar
three-quarter binding,ಮುಕ್ಕಾಲು ಬಂಧಿಸುವ,Three-quarters of binding
three-seeded mercury,ಮೂರು ಶ್ರೇಯಾಂಕದ ಪಾದರಸದ,Three-seeded Mercury
thrift,ಸೋವಿ,Thrift
thriftshop,thriftshop,thriftshop
thrush,ಹಾಡು ಹಕ್ಕಿ,Thrush
thrush nightingale,ಹಾಡು ಹಕ್ಕಿ ನೈಟಿಂಗೇಲ್,Thrush nightingale
thruster,ಥ್ರಸ್ಟರ್ನಿಂದ,Thruster
thumb,ಹೆಬ್ಬೆರಳು,Thumb
thumbhole,thumbhole,thumbhole
thunder snake,ಗುಡುಗು ಹಾವಿನ,Thunder snake
thysanuran insect,thysanuran ಕೀಟ,thysanuran ಕೀಟ
tidal basin,ಬಂದರು,Harbor
peg,peg,peg
pier,pier,pier
pipal,pipal,pipal
platen,platen,platen
privateer,privateer,privateer
punctum,punctum,punctum
rouleau,rouleau,rouleau
saddlebag,saddlebag,saddlebag
scrambled eggs,scrambled eggs,scrambled eggs
socle,socle,socle
steppe,steppe,steppe
strongroom,strongroom,strongroom
tidytips,tidytips,tidytips
tie,ಕಟ್ಟು,Ledge
tiger cat,ಹುಲಿ ಬೆಕ್ಕು,Tiger cat
tiger moth,ಹುಲಿ ಚಿಟ್ಟೆ,Tiger Moth
tiger snake,ಟೈಗರ್ ಸ್ನೇಕ್,Tiger Snake
tights,ಬಿಗಿಯುಡುಪು,Tights
tiglon,tiglon,tiglon
tigress,ಹೆಣ್ಣು,F
tilt-top table,ಟಿಲ್ಟ್ ಟಾಪ್ ಟೇಬಲ್,Tilt top table
timber,ಮರದ,Wood
time clock,ಸಮಯ ಗಡಿಯಾರ,Time clock
tinamou,tinamou,tinamou
tire iron,ಟೈರ್ ಕಬ್ಬಿಣದ,Tire Iron
toadfish,ಕಪ್ಪೆ ಮೀನು,Frog Fish
toadstool,ನಾಯಿಕೊಡೆ,Toadstool
toastmaster,ಸ್ವಸ್ತಿಪಾನ ಘೋಷಕ,Toastmaster
tobacco mildew,ತಂಬಾಕು ಶಿಲೀಂಧ್ರ,Tobacco fungus
tobacco pouch,ತಂಬಾಕು ಚೀಲ,Tobacco pouch
toecap,ಕಾಲ್ಬೆರಳ ಮುಚ್ಚಿಗೆ,Toecap
toetoe,toetoe,toetoe
toggle switch,ಕಂಬಿ ಸ್ವಿಚ್,Toggle switch
Togolese,ಟೋಗೋ ಮೂಲದವ,Togolese
togs,ಆಗಿತ್ತು,It was
toilet powder,ಟಾಯ್ಲೆಟ್ ಪುಡಿ,Toilet powder
Tokay,ಒಂದು ಬಗೆಯ ಮದ್ಯ,Manzanilla
toll bridge,ಸುಂಕದ ಸೇತುವೆ,Toll bridge
tollgate,ಟಾಲ್ಗೇಟ್,Talget
tomato,ಟೊಮೆಟೊ,Tomato
tomato hornworm,ಟೊಮೆಟೊ hornworm,ಟೊಮೆಟೊ hornworm
tomboy,ಟಾಮ್ಬಾಯ್,Tomboy
Tommy gun,ಟಾಮಿ ಗನ್,Tommy Gun
tomtate,tomtate,tomtate
tongue depressor,ಭಾಷೆ depressor,Tongue depressor
tonic,ನಾದದ,Tonic
tonka bean,ಟಾಂಕ PEAN,Tonka PEAN
toolshed,toolshed,toolshed
tooth shell,ಹಲ್ಲಿನ ಶೆಲ್,Tooth shell
toothache tree,ಹಲ್ಲುನೋವು ಮರ,Toothache tree
toothed spurge,ಹಲ್ಲಿನ ಸ್ಪರ್ಜ್,Toothed spurge
toothpick,ಹಲ್ಲುಕಡ್ಡಿ,Toothpick
top,ಟಾಪ್,Top
topgallant,ತುದಿಕೂವೆ,Topgallant
topiary,ಸಸ್ಯಾಲಂಕರಣದ,Topiary
topknot,ಮುಡಿಪಟ್ಟಿ,Topknot
topper,ಅಗ್ರಸ್ಥಾನದ,Precedence
toque,ಟಚ್,Touch
tor,ಗೇಟ್,The gate
toroid,ಉಬ್ಬುರುಳೆಯಾಕಾರ,Toroid
torpedo,ಟಾರ್ಪಿಡೊ,Torpedo
torpedo boat,torpedo boat,torpedo boat
Torrey pine,ಟೊರ್ರೆ ಪೈನ್,Torrey Pines
tortilla chip,ಟೋರ್ಟಿಲ್ಲಾ ಚಿಪ್,Tortilla chip
Tory,ಟೋರಿ,Tory
tosser,tosser,tosser
totem pole,Totem ಧ್ರುವ,Totem Pole
touch screen,ಟಚ್ ಸ್ಕ್ರೀನ್,Touch Screen
touraco,touraco,touraco
touring car,ಪ್ರವಾಸಿ ಕಾರು,Touring car
tovarich,tovarich,tovarich
tow truck,ತುಂಡು ಟ್ರಕ್,Tow truck
towel,ಟವಲ್,Towel
towel rail,ಟವೆಲ್ ರೈಲು,Towel Rail
toweling,ಮೆತ್ತನೆಯ,Cushioning
towhead,towhead,towhead
toy Manchester,ಆಟಿಕೆ ಮ್ಯಾಂಚೆಸ್ಟರ್,The toy Manchester
track,track,track
track and field,ಟ್ರ್ಯಾಕ್ ಮತ್ತು ಫೀಲ್ಡ್,Track and Field
trackball,ಟ್ರಾಕ್ಬಾಲ್,The trackball
traditionalist,ಸಂಪ್ರದಾಯವಾದಿಗಳೂ,Traditionalist
tragopan,ತಲೆಯ ಮೇಲೆ ಕೋಡುಗಳುಳ್ಳ ಏಷ್ಯದ ಜೀವಂಜೀವ ಹಕ್ಕಿ,Tragopan
trailer,ಟ್ರೈಲರ್,Trailer
trailer truck,ಟ್ರೈಲರ್ ಟ್ರಕ್,Trailer Truck
trailing arbutus,ಹಿಂಬಾಲಕ ಆರ್ಬ್ಯೂಟಸ್,Trailing arbutus
trailing four o'clock,ನಾಲ್ಕು ಗಂಟೆಯ ಹಿಂದುಳಿದಿದ್ದರು,Trailing four o'clock
trampoline,ಟ್ರ್ಯಾಂಪೊಲೈನ್,Trampoline
tramway,ಸ್ಟ್ರೀಟ್ಕಾರ್,Streetcar
transdermal patch,ಟ್ರಾನ್ಸ್ಡರ್ಮಲ್ ಪ್ಯಾಚ್,Transdermal patch
transformer,ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,Transformer
transit instrument,ಸಾರಿಗೆ ವಾದ್ಯ,Transit instrument
transmission,ಪ್ರಸರಣ,Transmission
transmission shaft,ಪ್ರಸರಣ ಶಾಫ್ಟ್,Transmission Shaft
transmitter,ಟ್ರಾನ್ಸ್ಮಿಟರ್,The transmitter
transom,ಅಡ್ಡಪಟ್ಟಿಯ,The crossbar
trap door,trapdoor,trapdoor
trap-door spider,ಟ್ರ್ಯಾಪ್-ಬಾಗಿಲನ್ನು ಜೇಡ,The trap-door spider
trapezoid,ಟ್ರಾಪಿಜೋಯ್ಡ್,Trapezoid
traveler,ಪ್ರವಾಸಿಗ,Traveler
traveling salesman,ಸೇಲ್ಸ್ಮ್ಯಾನ್ ಪ್ರಯಾಣ,Traveling salesman
traverser,ಅಡ್ಡ,The cross
trawler,ಟ್ರಾವ್ಲರ್,Trawler
tray cloth,ಟ್ರೇ ಬಟ್ಟೆ,Tray cloth
treacle,ಕಾಕಂಬಿಯ,Treacle
tread,ಚಕ್ರದ ಹೊರಮೈಯಲ್ಲಿರುವ,Tread
treadmill,ಟ್ರೆಡ್ ಮಿಲ್,Treadmill
treasure chest,ನಿಧಿ ಎದೆಯ,Treasure chest
tree,tree,tree
tree frog,ಮರ ಕಪ್ಪೆ,Tree frog
tree of knowledge,ಜ್ಞಾನದ ಮರದ,Tree of knowledge
tree sparrow,ಟ್ರೀ ಸ್ಪ್ಯಾರೋ,Tree Sparrow
tree swallow,ಮರದ ಕವಲುತೋಕೆ,Tree Swallow
tree tomato,ಮರ ಟೊಮೆಟೊ,Tree Tomato
treehopper,treehopper,treehopper
trefoil arch,Trefoil ಕಮಾನು,Trefoil arch
Tremella foliacea,Tremella foliacea,Tremella foliacea
trencher,"trencher,","trencher,"
trepang,trepang,trepang
trestle,Trestle,Trestle
trews,trews,trews
triangle,ತ್ರಿಕೋನ,Tri
triceratops,ತ್ರಿಶೃಂಗಿಯ,Triceratops
trichina,trichina,trichina
Tricholoma pardinum,Tricholoma pardinum,Tricholoma pardinum
Tricholoma pessundatum,TRICHOLOMA pessundatum,TRICHOLOMA pessundatum
tricot,ಹೆಣಿಗೆ,Chests
trident,ತ್ರಿಶೂಲ,Trident
tripod,ಟ್ರೈಪಾಡ್,Tripod
triskelion,ಟಾ,Ta
trivet,Trivet,Trivet
troll,ರಾಕ್ಷಸನು,Troll
trolleybus,ಟ್ರಾಲಿ,Trolley
troop carrier,ಸೈನ್ಯ ಕ್ಯಾರಿಯರ್,Troop carrier
trooper,ಸೈನಿಕ,Military
trophozoite,trophozoite,trophozoite
trophy case,ಟ್ರೋಫಿ ಪೆಟ್ಟಿಗೆ,Trophy case
tropic bird,ಟ್ರಾಪಿಕ್ ಹಕ್ಕಿ,Tropic bird
tropical pitcher plant,ಉಷ್ಣವಲಯದ ಹೂಜಿ ಸಸ್ಯ,Tropical Pitcher Plant
tropical prawn,ಉಷ್ಣವಲಯದ ಸೀಗಡಿ,Tropical shrimp
Trotskyite,Trotskyite,Trotskyite
trouser press,ಲೌಂಜ್ ಪತ್ರಿಕಾ,Press Lounge
trousseau,ಟ್ರೌಸ್ಸೆಯು,Trousseau
trout,ಟ್ರೌಟ್,Trout
true bug,ನಿಜವಾದ ದೋಷ,Real error
true frog,ನಿಜವಾದ ಕಪ್ಪೆ,Real frog
true laurel,ನಿಜವಾದ ಲಾರೆಲ್,Real Laurel
true marmoset,ನಿಜವಾದ Marmoset,Real Marmoset
true pepper,ನಿಜವಾದ ಮೆಣಸು,The real pepper
true sago palm,ನಿಜವಾದ ಸಬ್ಬಕ್ಕಿ ಮರ,Real sago palm
truffle,ಟ್ರಫಲ್,Truffle
trumpet honeysuckle,ಕಹಳೆ ಹನಿಸಕಲ್,Trumpet honeysuckle
trumpetfish,trumpetfish,trumpetfish
truncated cone,ಮೊಟಕುಗೊಂಡ ಕೋನ್,Truncated cone
truncheon,truncheon,truncheon
trundle bed,trundle ಹಾಸಿಗೆ,trundle bed
try square,ಚದರ ಪ್ರಯತ್ನಿಸಿ,Try square
tuatara,tuatara,tuatara
tube,ಕೊಳವೆ,The nozzle
tubercle bacillus,tubercle ಬ್ಯಾಸಿಲ್ಲಿಸ್,tubercle bacillus
tuberose,Tuberose,Tuberose
tulip tree,ಟುಲಿಪ್ ಮರ,The tulip tree
Tulipa gesneriana,Tulipa gesneriana,Tulipa gesneriana
tulle,ಬಲೆಗಳನ್ನು,Nets
Tulu,ಗಳಿಕೆಯನ್ನು,Earnings
tumblebug,tumblebug,tumblebug
tumbler,ಟಂಬ್ಲರ್,Tumbler
tuna,ಟ್ಯೂನ,Tuna
tundra,ಟುಂಡ್ರಾ,Tundra
Tungus,Tungus,Tungus
tupelo,ಟ್ಯೂಪಿಲೋ,Tupelo
turban squash,ಪೇಟ ಸ್ಕ್ವ್ಯಾಷ್,Turban Squash
turbot,ಟರ್ಬೊ ವ್ಯವಸ್ಥೆಗಳಿಗಿಂತ,Turbos
tureen,tureen,tureen
turfing daisy,turfing ಡೈಸಿ,turfing daisy
turkey cock,ಟರ್ಕಿ ಕೋಳಿ,Turkey hen
turkey stuffing,ಟರ್ಕಿ ತುಂಬುವುದು,Turkey stuffing
Turkish coffee,ಟರ್ಕಿಶ್ ಕಾಫಿ,Turkish coffee
Turkoman,Turkoman,Turkoman
turmeric,ಅರಿಶಿನ,Turmeric
turner,ಟರ್ನರ್,Turner
turnip,ನವಿಲುಕೋಸು,Kohlrabi
turnover,ವಹಿವಾಟು,Turnover
turnstone,ಕಡಲಗೊರವ,Turnstone
turtle,turtle,turtle
turtle soup,ಆಮೆ ಸೂಪ್,Turtle Soup
tussah,tussah,tussah
twayblade,twayblade,twayblade
twenty-two,ಇಪ್ಪತ್ತೆರಡು,Twenty-two
twill,twill,twill
twinjet,ಅವಳಿ ಜೆಟ್,Twin Jet
two-spotted ladybug,ಎರಡು ಮಚ್ಚೆಯುಳ್ಳ ladybug ದಿ,The two-spotted ladybug
two-toed sloth,ಎರಡು ಮುಂತುದಿಯುಳ್ಳ ಸೋಮಾರಿತನ,Two-toed sloth
tympanist,tympanist,tympanist
typewriter carriage,ಬೆರಳಚ್ಚುಯಂತ್ರದ ಸಾರೋಟು,The typewriter carriage
tyrannosaur,ಟೈರನ್ನೋಸಾರ್,Tairannosar
Tyrian purple,ಟೆರಿಯನ್ ಪರ್ಪಲ್,Tyrian Purple
Ukranian,ಉಕ್ರೇನಿಯನ್,Ukrainian
ulster,ಅಲ್ಸ್ಟರ್,Ulster
ultraviolet lamp,ನೇರಳಾತೀತ ದೀಪ,The ultraviolet lamp
umbel,ಪೀಠಛತ್ರ,Umbels
umbrella bird,ಛತ್ರಿ ಹಕ್ಕಿ,Umbrella bird
umbrella tree,ಛತ್ರಿ ಮರ,Umbrella tree
umpire,ಅಂಪೈರ್,Umpire
undershrub,ಕುರುಚಲು,Scrubs
uneven parallel bars,ಅಸಮ ಸಮಾನಾಂತರ ಕೋಲುಗಳ,Uneven parallel bars
ungulate,ಗೊರಸುಳ್ಳ,Ungulate
unicycle,ಯುನಿಸೈಕಲ್,Unicycle
uniform,ಸಮವಸ್ತ್ರದಲ್ಲಿ,Uniform
Unitarian,ಯುನಿಟೇರಿಯನ್,Unitarian
Unknown Soldier,ಅಜ್ಞಾತ ಯೋಧನ,Unknown Soldier
upsetter,ತಲೆಕೆಳಗು ಮಾಡುವವನು,Upsetter
upstairs,ಮಹಡಿಯ,Upstairs
urchin,ಚಿಳ್ಳೆ,Urchin
urn,ಚಿತಾಭಸ್ಮ,Urn
Urnula craterium,Urnula craterium,Urnula craterium
ursinia,ursinia,Ursinia
Uruguayan,ಉರುಗ್ವೆಯ,Uruguayan
usher,ಆಶರ್,Asher
usurper,ಆಕ್ರಮಿಸಿಕೊಳ್ಳುತ್ತವೆ,To usurp
vacuum,ನಿರ್ವಾತ,Vacuum
vacuum gauge,ನಿರ್ವಾತ ಮಾಪಕವು,The vacuum gauge
valerian,ವಲೇರಿಯನ್,Valerian
valley girl,ಕಣಿವೆಯ ಹುಡುಗಿ,Valley girl
valley pocket gopher,ಕಣಿವೆಯ ಪಾಕೆಟ್ ಗೋಫರ್,Valley Pocket Gopher
valve,ಕವಾಟದ,Valve
vanilla orchid,ವೆನಿಲ್ಲಾ ಆರ್ಕಿಡ್,Vanilla Orchid
